421,2,3
422,2,3
423,2,3
424,2,4
425,2,4
426,2,2
427,2,4
428,1,3
429,1,2
430,2,1
431,2,3
432,2,2
433,2,3
434,2,4
435,2,4
436,2,4
437,2,3
438,2,3
439,2,3
440,2,3
441,2,4
442,2,1
443,2,3
444,2,4
445,2,4
446,1,4
447,2,4
448,2,2
449,2,3
450,2,2
451,2,3
452,2,2
453,2,3
454,2,4
455,2,1
456,2,4
457,2,4
458,2,4
459,2,4
460,2,2
461,2,2
462,2,4
463,2,1
464,2,3
465,2,4
466,2,4
467,1,2
468,1,2
469,2,3
470,2,3
471,2,3
472,2,2
473,1,4
474,1,3
475,2,4
476,2,4
477,2,2
478,2,4
479,2,4
480,2,4
481,2,3
482,2,4
483,2,2
484,2,4
485,2,3
486,1,4
487,1,1
488,1,4
489,2,3
490,2,4
491,2,3
492,2,4
493,2,4
494,2,4
495,2,3
496,2,3
497,2,0
498,2,3
499,2,3
500,2,3
501,2,2
502,2,2
503,2,2
504,2,3
505,2,3
506,2,3
507,2,3
508,2,4
509,2,3
510,2,4
511,2,3
512,2,3
513,2,3
514,1,3
515,2,4
516,2,3
517,2,3
518,2,3
519,2,3
520,2,3
521,2,4
522,2,3
523,2,3
524,2,2
525,2,2
526,2,2
527,2,3
528,2,4
529,2,4
530,2,4
531,2,4
532,2,2
533,2,4
534,2,3
535,2,3
536,2,4
537,2,3
538,2,3
539,2,4
540,2,3
541,2,4
542,2,4
543,2,3
544,2,2
545,2,3
546,2,3
547,2,4
548,2,3
549,2,2
550,2,1
551,2,3
552,2,0
553,2,4
554,2,2
555,2,4
556,2,3
557,2,3
558,2,3
559,2,3
560,2,3
561,2,3
562,2,2
563,2,4
564,2,4
565,2,3
566,2,3
567,2,1
568,2,3
569,2,3
570,2,3
571,2,4
572,2,4
573,2,4
574,2,4
575,2,2
576,2,2
577,2,4
578,2,3
579,2,3
580,2,3
581,2,4
582,2,1
583,2,2
584,1,2
585,2,2
586,2,4
587,2,3
588,2,3
589,2,3
590,2,1
591,2,2
592,2,2
593,2,3
594,2,4
595,2,4
596,2,3
597,2,3
598,2,1
599,2,3
600,2,3
601,2,3
602,2,2
603,2,3
604,2,4
605,2,2
606,2,3
607,2,4
608,2,3
609,2,2
610,2,4
611,2,3
612,2,2
613,2,2
614,2,3
615,2,4
616,2,3
617,2,3
618,2,4
619,2,4
620,2,4
621,2,3
622,2,3
623,2,3
624,2,2
625,2,2
626,2,4
627,2,2
628,2,4
629,2,4
630,2,4
631,2,3
632,2,3
633,2,3
634,2,3
635,2,3
636,2,4
637,2,3
638,2,4
639,2,4
640,2,3
641,2,3
642,2,4
643,2,3
644,2,4
645,2,3
646,2,4
647,2,3
648,2,3
649,2,4
650,2,4
651,2,3
652,2,2
653,2,4
654,2,3
655,2,3
656,2,4
657,2,4
658,2,1
659,2,2
660,2,3
661,2,4
662,2,3
663,2,3
664,2,3
665,2,3
666,2,3
667,2,1
668,2,3
669,2,2
670,1,3
671,2,3
672,2,3
673,2,1
674,2,4
675,2,3
676,2,0
677,2,4
678,2,1
679,2,0
680,2,1
681,2,2
682,2,4
683,2,3
684,2,4
685,2,4
686,2,3
687,2,1
688,2,3
689,2,4
690,2,3
691,2,4
692,1,4
693,2,3
694,2,4
695,2,4
696,2,2
697,2,4
698,2,1
699,2,3
700,2,3
701,2,3
702,1,3
703,1,3
704,1,3
705,1,2
706,2,3
707,2,4
708,2,3
709,2,2
710,2,3
711,2,4
712,2,4
713,2,3
714,2,3
715,2,3
716,2,2
717,2,3
718,2,4
719,2,3
720,2,4
721,2,1
722,2,4
723,2,3
724,2,4
725,2,1
726,2,4
727,2,4
728,2,3
729,2,3
730,2,3
731,2,3
732,2,3
733,2,4
734,2,3
735,2,3
736,2,4
737,2,3
738,2,3
739,2,4
740,2,2
741,2,3
742,1,3
743,2,3
744,2,4
745,2,4
746,2,3
747,2,0
748,1,3
749,1,4
750,2,3
751,2,3
752,2,4
753,2,3
754,2,3
755,2,3
756,2,0
757,2,3
758,2,3
759,2,4
760,2,3
761,2,2
762,2,4
763,2,3
764,2,3
765,2,3
766,2,4
767,2,2
768,2,2
769,2,4
770,2,4
771,2,4
772,2,3
773,2,3
774,2,4
775,2,4
776,2,3
777,2,4
778,2,4
779,2,3
780,2,3
781,2,4
782,2,2
783,2,2
784,2,3
785,2,3
786,2,4
787,2,3
788,2,1
789,2,3
790,2,4
791,2,4
792,2,3
793,2,4
794,2,3
795,2,2
796,2,4
797,2,2
798,2,2
799,2,4
800,2,2
801,2,3
802,2,3
803,2,4
804,2,2
805,2,4
806,2,3
807,2,2
808,2,3
809,2,4
810,2,3
811,2,4
812,2,3
813,2,3
814,2,3
815,2,2
816,2,3
817,2,2
818,2,4
819,2,2
820,2,3
821,2,4
822,2,4
823,2,4
824,2,3
825,2,4
826,2,4
827,2,3
828,2,4
829,2,3
830,2,4
831,2,4
832,2,4
833,2,4
834,2,3
835,2,3
836,2,4
837,2,3
838,2,3
839,2,3
840,1,2
841,2,4
842,2,3
843,2,2
844,2,3
845,2,3
846,2,3
847,2,3
848,2,4
849,2,2
850,2,4
851,2,3
852,2,4
853,2,4
854,2,3
855,2,3
856,2,4
857,2,4
858,2,3
859,2,3
860,2,3
861,2,3
862,2,2
863,2,4
864,2,4
865,2,3
866,2,4
867,2,3
868,2,3
869,2,4
870,2,3
871,2,3
872,2,3
873,2,4
874,2,3
875,2,3
876,2,3
877,2,2
878,2,3
879,2,4
880,2,4
881,2,3
882,2,4
883,2,3
884,2,0
885,2,3
886,2,4
887,2,3
888,2,3
889,2,3
890,2,4
891,2,3
892,2,3
893,1,3
894,1,2
895,2,4
896,1,0
897,1,3
898,2,4
899,2,4
900,2,4
901,2,3
902,2,4
903,2,4
904,2,4
905,2,3
906,2,4
907,2,4
908,2,3
909,2,4
910,2,3
911,2,3
912,2,1
913,2,2
914,2,3
915,2,4
916,2,3
917,2,3
918,2,3
919,2,3
920,2,3
921,2,4
922,2,4
923,2,3
924,2,3
925,2,4
926,2,2
927,2,1
928,2,2
929,2,2
930,2,3
931,2,4
932,2,2
933,2,4
934,2,2
935,2,2
936,2,2
937,2,2
938,2,3
939,2,2
940,2,3
941,2,3
942,2,3
943,2,3
944,2,4
945,2,3
946,2,2
947,2,1
948,2,2
949,2,4
950,2,4
951,2,4
952,2,4
953,2,4
954,2,2
955,2,3
956,2,4
957,2,2
958,2,3
959,2,3
960,2,3
961,2,4
962,2,3
963,2,3
964,2,2
965,2,3
966,2,1
967,2,3
968,2,4
969,2,4
970,2,4
971,2,3
972,2,2
973,2,4
974,2,4
975,2,4
976,2,2
977,2,3
978,2,3
979,2,2
980,2,2
981,2,2
982,2,3
983,2,3
984,2,4
985,2,2
986,2,1
987,2,2
988,2,3
989,2,4
990,2,4
991,2,4
992,2,1
993,2,4
994,2,4
995,2,4
996,2,4
997,2,3
998,2,4
999,2,0
1000,2,3
1001,2,2
1002,2,0
1003,2,4
1004,2,3
1005,2,4
1006,2,4
1007,2,4
1008,2,4
1009,2,2
1010,2,2
1011,2,4
1012,2,1
1013,2,3
1014,2,3
1015,2,4
1016,2,3
1017,2,4
1018,2,3
1019,2,4
1020,2,4
1021,2,3
1022,2,3
1023,2,3
1024,2,2
1025,2,4
1026,2,4
1027,2,3
1028,2,4
1029,2,4
1030,2,4
1031,2,1
1032,2,2
1033,2,3
1034,2,2
1035,2,4
1036,2,3
1037,2,4
1038,2,4
1039,2,3
1040,2,4
1041,2,4
1042,2,3
1043,2,4
1044,2,1
1045,2,4
1046,2,4
1047,2,3
1048,2,4
1049,2,3
1050,2,3
1051,2,4
1052,2,4
1053,2,3
1054,2,4
1055,2,3
1056,2,3
1057,2,3
1058,2,2
1059,2,4
1060,2,4
1061,2,3
1062,2,4
1063,2,2
1064,2,4
1065,2,4
1066,2,3
1067,2,4
1068,2,3
1069,2,2
1070,2,3
1071,2,3
1072,2,2
1073,2,1
1074,2,1
1075,2,4
1076,2,3
1077,2,4
1078,2,4
1079,2,4
1080,2,1
1081,2,2
1082,2,4
1083,2,2
1084,2,0
1085,2,4
1086,2,3
1087,2,4
1088,2,4
1089,2,4
1090,2,1
1091,2,2
1092,2,2
1093,2,3
1094,2,3
1095,2,4
1096,2,3
1097,2,3
1098,2,3
1099,2,3
1100,2,2
1101,2,3
1102,2,4
1103,2,3
1104,2,2
1105,2,3
1106,2,4
1107,2,3
1108,2,3
1109,2,3
1110,2,4
1111,2,3
1112,1,3
1113,2,3
1114,2,4
1115,2,3
1116,2,2
1117,3,3
1118,3,2
1119,3,3
1120,3,4
1121,3,4
1122,3,2
1123,3,3
1124,3,4
1125,3,4
1126,3,3
1127,3,4
1128,3,3
1129,3,3
1130,3,3
1131,3,4
1132,3,4
1133,3,3
1134,3,2
1135,3,3
1136,3,3
1137,3,3
1138,3,4
1139,3,3
1140,3,3
1141,3,4
1142,3,4
1143,3,4
1144,3,4
1145,3,4
1146,3,4
1147,3,4
1148,3,4
1149,3,3
1150,3,3
1151,3,2
1152,3,4
1153,1,1
1154,1,4
1155,3,4
1156,3,4
1157,3,3
1158,3,0
1159,3,3
1160,3,1
1161,3,3
1162,3,2
1163,3,3
1164,3,2
1165,3,4
1166,3,3
1167,3,3
1168,3,4
1169,3,4
1170,3,3
1171,3,2
1172,3,3
1173,3,4
1174,3,3
1175,3,0
1176,3,3
1177,3,3
1178,3,3
1179,3,2
1180,3,4
1181,3,2
1182,3,2
1183,3,4
1184,3,3
1185,3,3
1186,3,3
1187,3,3
1188,3,4
1189,3,3
1190,3,3
1191,3,3
1192,3,3
1193,3,4
1194,3,3
1195,3,3
1196,3,3
1197,3,2
1198,3,2
1199,3,4
1200,3,3
1201,3,3
1202,3,4
1203,3,4
1204,3,4
1205,3,3
1206,3,4
1207,3,3
1208,3,3
1209,3,4
1210,3,3
1211,3,4
1212,3,4
1213,3,4
1214,3,4
1215,1,3
1216,3,4
1217,3,3
1218,3,2
1219,3,0
1220,3,4
1221,3,3
1222,3,3
1223,3,3
1224,3,4
1225,3,3
1226,3,2
1227,3,3
1228,3,4
1229,3,3
1230,3,2
1231,3,4
1232,3,3
1233,3,3
1234,3,4
1235,3,3
1236,3,3
1237,3,3
1238,3,4
1239,3,4
1240,3,4
1241,1,4
1242,3,4
1243,3,3
1244,3,3
1245,3,3
1246,3,4
1247,3,3
1248,3,4
1249,3,3
1250,3,3
1251,3,2
1252,3,3
1253,3,2
1254,3,1
1255,3,3
1256,1,3
1257,3,3
1258,3,3
1259,3,2
1260,3,3
1261,3,4
1262,3,3
1263,3,4
1264,3,3
1265,3,4
1266,3,3
1267,3,4
1268,3,3
1269,3,3
1270,3,3
1271,3,2
1272,3,3
1273,3,4
1274,1,4
1275,3,2
1276,3,3
1277,3,3
1278,3,3
1279,3,3
1280,3,3
1281,3,3
1282,3,3
1283,3,2
1284,3,3
1285,3,3
1286,3,3
1287,3,4
1288,3,4
1289,3,4
1290,3,4
1291,3,4
1292,3,3
1293,3,3
1294,3,2
1295,3,3
1296,3,3
1297,3,4
1298,3,4
1299,3,4
1300,3,3
1301,3,4
1302,3,3
1303,3,3
1304,3,4
1305,3,3
1306,3,3
1307,3,3
1308,3,4
1309,3,4
1310,3,3
1311,3,4
1312,3,1
1313,3,2
1314,3,4
1315,3,4
1316,3,4
1317,3,3
1318,3,4
1319,3,3
1320,3,2
1321,3,2
1322,3,3
1323,3,3
1324,3,3
1325,3,4
1326,3,2
1327,3,1
1328,3,3
1329,3,3
1330,3,4
1331,3,3
1332,3,3
1333,3,1
1334,3,2
1335,3,3
1336,3,3
1337,3,2
1338,3,4
1339,3,2
1340,3,2
1341,3,2
1342,3,3
1343,3,2
1344,3,3
1345,3,3
1346,3,3
1347,3,3
1348,3,1
1349,3,3
1350,3,3
1351,3,4
1352,3,4
1353,3,3
1354,3,2
1355,3,3
1356,3,2
1357,3,4
1358,3,4
1359,3,2
1360,3,3
1361,3,2
1362,3,3
1363,3,3
1364,3,2
1365,3,4
1366,3,2
1367,3,3
1368,3,4
1369,3,2
1370,3,3
1371,3,4
1372,3,2
1373,3,4
1374,3,4
1375,3,3
1376,3,4
1377,3,3
1378,3,2
1379,3,1
1380,3,2
1381,3,2
1382,3,2
1383,3,4
1384,3,2
1385,3,2
1386,3,3
1387,3,1
1388,3,2
1389,3,2
1390,3,3
1391,3,3
1392,3,2
1393,3,2
1394,3,4
1395,3,4
1396,3,4
1397,3,3
1398,3,4
1399,3,3
1400,3,4
1401,3,3
1402,3,3
1403,3,3
1404,3,3
1405,3,3
1406,3,3
1407,3,3
1408,3,2
1409,3,3
1410,3,2
1411,3,4
1412,3,3
1413,3,3
1414,3,3
1415,3,3
1416,3,3
1417,3,4
1418,3,3
1419,3,3
1420,3,3
1421,3,2
1422,3,3
1423,3,3
1424,3,2
1425,3,3
1426,3,3
1427,3,3
1428,3,2
1429,3,2
1430,3,4
1431,3,2
1432,3,4
1433,3,4
1434,3,4
1435,3,3
1436,3,3
1437,3,3
1438,3,4
1439,3,4
1440,3,4
1441,3,3
1442,3,3
1443,3,4
1444,3,2
1445,3,2
1446,3,2
1447,3,4
1448,3,4
1449,3,3
1450,3,3
1451,3,2
1452,3,3
1453,3,3
1454,3,3
1455,3,2
1456,3,2
1457,3,3
1458,3,3
1459,3,2
1460,3,2
1461,3,4
1462,3,1
1463,3,1
1464,3,4
1465,3,0
1466,3,3
1467,3,3
1468,3,4
1469,3,3
1470,3,3
1471,3,2
1472,3,3
1473,3,4
1474,3,4
1475,3,4
1476,3,4
1477,3,2
1478,3,4
1479,3,2
1480,3,4
1481,3,2
1482,1,4
1483,3,4
1484,3,3
1485,3,0
1486,3,2
1487,3,4
1488,3,3
1489,1,4
1490,3,3
1491,3,3
1492,3,2
1493,3,3
1494,3,2
1495,3,3
1496,3,3
1497,3,3
1498,3,4
1499,3,4
1500,3,3
1501,3,2
1502,3,3
1503,3,3
1504,3,4
1505,3,2
1506,3,0
1507,3,3
1508,3,3
1509,3,1
1510,3,4
1511,3,4
1512,3,3
1513,3,4
1514,3,3
1515,3,2
1516,3,4
1517,3,4
1518,3,4
1519,3,4
1520,3,3
1521,3,1
1522,3,3
1523,3,4
1524,3,3
1525,3,2
1526,3,2
1527,3,2
1528,3,4
1529,3,1
1530,3,3
1531,3,4
1532,3,4
1533,3,3
1534,3,4
1535,3,3
1536,3,4
1537,3,3
1538,3,3
1539,3,2
1540,3,3
1541,3,3
1542,3,3
1543,3,4
1544,3,3
1545,3,3
1546,3,3
1547,3,3
1548,3,3
1549,3,3
1550,3,2
1551,3,3
1552,3,2
1553,3,4
1554,3,3
1555,3,3
1556,3,3
1557,3,3
1558,3,3
1559,3,3
1560,3,3
1561,3,4
1562,3,4
1563,3,3
1564,3,3
1565,3,4
1566,3,2
1567,3,4
1568,3,4
1569,3,3
1570,3,4
1571,3,3
1572,3,2
1573,3,2
1574,3,3
1575,3,2
1576,3,4
1577,3,2
1578,3,3
1579,3,3
1580,3,3
1581,3,2
1582,3,4
1583,3,2
1584,3,4
1585,3,2
1586,3,3
1587,3,3
1588,1,4
1589,3,4
1590,3,2
1591,3,4
1592,3,2
1593,3,3
1594,3,3
1595,3,4
1596,3,1
1597,3,2
1598,3,3
1599,3,3
1600,3,3
1601,3,4
1602,3,3
1603,3,1
1604,3,3
1605,3,4
1606,3,4
1607,3,2
1608,3,3
1609,3,4
1610,3,4
1611,3,3
1612,3,3
1613,3,3
1614,3,3
1615,3,3
1616,3,2
1617,3,4
1618,3,4
1619,3,3
1620,3,4
1621,3,3
1622,3,3
1623,3,1
1624,3,2
1625,3,2
1626,3,4
1627,3,3
1628,3,4
1629,3,4
1630,3,3
1631,3,3
1632,3,4
1633,3,4
1634,3,3
1635,3,4
1636,3,4
1637,3,3
1638,3,2
1639,3,3
1640,3,3
1641,3,3
1642,3,4
1643,3,2
1644,3,2
1645,3,1
1646,3,2
1647,3,2
1648,3,2
1649,3,3
1650,3,2
1651,3,2
1652,3,3
1653,3,4
1654,3,3
1655,3,3
1656,3,4
1657,3,3
1658,3,3
1659,3,3
1660,3,3
1661,3,4
1662,3,3
1663,3,3
1664,3,3
1665,3,4
1666,3,3
1667,3,3
1668,3,3
1669,3,3
1670,3,3
1671,1,3
1672,1,3
1673,1,3
1674,1,2
1675,1,3
1676,1,3
1677,1,3
1678,1,1
1679,1,1
1680,1,4
1681,1,3
1682,1,4
1683,1,4
1684,1,3
1685,1,2
1686,1,1
1687,1,3
1688,1,2
1689,1,2
1690,1,3
1691,1,4
1692,1,4
1693,1,4
1694,1,4
1695,1,3
1696,1,2
1697,1,4
1698,1,3
1699,1,3
1700,1,4
1701,1,4
1702,1,3
1703,1,4
1704,1,3
1705,1,3
1706,1,1
1707,1,4
1708,1,3
1709,1,3
1710,1,4
1711,1,3
1712,1,3
1713,1,4
1714,1,3
1715,1,4
1716,1,3
1717,1,3
1718,1,3
1719,1,4
1720,1,3
1721,1,3
1722,1,3
1723,1,3
1724,1,3
1725,1,3
1726,1,3
1727,1,4
1728,1,3
1729,1,3
1730,1,4
1731,1,4
1732,1,3
1733,1,3
1734,1,3
1735,1,2
1736,1,3
1737,1,2
1738,1,3
1739,1,3
1740,1,3
1741,1,4
1742,1,1
1743,1,2
1744,1,2
1745,1,2
1746,1,4
1747,1,3
1748,1,3
1749,1,3
1750,1,3
1751,1,2
1752,1,4
1753,1,4
1754,1,3
1755,1,4
1756,1,3
1757,1,3
1758,1,4
1759,1,3
1760,1,3
1761,1,3
1762,1,4
1763,1,3
1764,1,3
1765,1,3
1766,1,3
1767,1,3
1768,1,3
1769,1,4
1770,1,4
1771,1,4
1772,1,3
1773,1,4
1774,1,4
1775,1,3
1776,1,3
1777,1,4
1778,1,2
1779,1,4
1780,1,3
1781,1,2
1782,1,1
1783,1,3
1784,1,2
1785,1,3
1786,1,3
1787,1,1
1788,1,4
1789,1,4
1790,1,3
1791,1,3
1792,1,3
1793,1,3
1794,1,3
1795,1,3
1796,1,3
1797,1,2
1798,1,3
1799,1,3
1800,1,2
1801,1,3
1802,1,3
1803,1,2
1804,1,3
1805,1,3
1806,1,3
1807,1,2
1808,1,4
1809,1,3
1810,1,1
1811,1,2
1812,1,4
1813,1,3
1814,1,3
1815,1,1
1816,1,3
1817,1,4
1818,1,4
1819,1,3
1820,1,3
1821,1,3
1822,1,3
1823,1,3
1824,1,1
1825,1,4
1826,1,4
1827,1,2
1828,1,4
1829,1,3
1830,1,3
1831,1,3
1832,1,3
1833,1,4
1834,1,3
1835,1,4
1836,1,3
1837,1,3
1838,1,4
1839,1,4
1840,1,4
1841,1,3
1842,1,3
1843,1,3
1844,1,3
1845,1,2
1846,1,3
1847,1,3
1848,1,3
1849,1,3
1850,1,1
1851,1,2
1852,1,4
1853,1,2
1854,1,3
1855,1,4
1856,1,2
1857,1,4
1858,1,3
1859,1,1
1860,1,2
1861,1,3
1862,1,4
1863,1,3
1864,1,3
1865,1,4
1866,1,3
1867,1,3
1868,1,3
1869,1,3
1870,1,3
1871,1,3
1872,1,4
1873,1,3
1874,1,3
1875,1,1
1876,1,3
1877,1,4
1878,1,3
1879,1,3
1880,1,4
1881,1,4
1882,1,3
1883,1,3
1884,1,4
1885,1,3
1886,1,3
1887,1,2
1888,1,4
1889,1,2
1890,1,3
1891,1,4
1892,1,2
1893,1,2
1894,1,4
1895,1,3
1896,1,3
1897,1,2
1898,1,3
1899,1,4
1900,1,3
1901,1,3
1902,1,4
1903,1,3
1904,1,4
1905,1,3
1906,1,3
1907,1,2
1908,1,4
1909,1,1
1910,1,4
1911,1,4
1912,1,3
1913,1,3
1914,1,4
1915,1,3
1916,1,3
1917,1,4
1918,1,4
1919,1,3
1920,1,3
1921,1,2
1922,1,4
1923,1,4
1924,1,3
1925,1,2
1926,1,1
1927,1,4
1928,1,3
1929,1,3
1930,1,4
1931,1,3
1932,1,3
1933,1,3
1934,1,3
1935,1,3
1936,1,4
1937,1,2
1938,1,1
1939,1,3
1940,1,2
1941,1,4
1942,1,4
1943,1,3
1944,1,4
1945,1,3
1946,1,3
1947,1,3
1948,1,2
1949,1,3
1950,1,3
1951,1,2
1952,1,4
1953,1,3
1954,1,4
1955,1,3
1956,1,3
1957,1,3
1958,1,4
1959,1,4
1960,1,3
1961,1,3
1962,1,3
1963,1,4
1964,1,3
1965,1,3
1966,1,4
1967,1,4
1968,1,3
1969,1,1
1970,1,3
1971,1,4
1972,1,4
1973,1,3
1974,1,3
1975,1,3
1976,1,3
1977,1,3
1978,1,3
1979,1,4
1980,1,3
1981,1,4
1982,1,4
1983,1,3
1984,1,4
1985,1,4
1986,1,3
1987,1,3
1988,1,4
1989,1,3
1990,1,3
1991,1,4
1992,1,2
1993,1,3
1994,1,4
1995,1,3
1996,1,3
1997,1,4
1998,1,4
1999,1,3
2000,1,3
2001,1,2
2002,1,4
2003,1,2
2004,1,3
2005,1,1
2006,1,4
2007,1,4
2008,1,2
2009,1,3
2010,1,4
2011,1,1
2012,1,3
2013,1,2
2014,1,2
2015,1,3
2016,1,3
2017,1,3
2018,1,4
2019,1,3
2020,1,2
2021,1,4
2022,1,3
2023,1,2
2024,1,3
2025,1,3
2026,1,3
2027,1,3
2028,1,4
2029,1,2
2030,1,3
2031,1,4
2032,1,3
2033,1,4
2034,1,4
2035,1,4
2036,1,3
2037,1,4
2038,1,3
2039,1,3
2040,1,3
2041,1,3
2042,1,3
2043,1,3
2044,1,2
2045,1,4
2046,1,1
2047,1,3
2048,1,0
2049,1,4
2050,1,3
2051,1,4
2052,1,4
2053,1,4
2054,1,4
2055,1,3
2056,1,2
2057,1,3
2058,1,4
2059,1,3
2060,1,3
2061,1,3
2062,1,4
2063,1,4
2064,1,3
2065,1,2
2066,1,4
2067,1,2
2068,1,4
2069,1,0
2070,1,4
2071,1,3
2072,1,3
2073,1,0
2074,1,3
2075,1,4
2076,1,4
2077,1,2
2078,1,3
2079,1,3
2080,1,4
2081,1,2
2082,1,2
2083,1,1
2084,1,4
2085,1,4
2086,1,4
2087,1,3
2088,1,4
2089,1,2
2090,1,4
2091,1,3
2092,1,3
2093,1,3
2094,1,2
2095,1,3
2096,1,3
2097,1,3
2098,1,3
2099,1,3
2100,1,4
2101,1,3
2102,1,3
2103,1,3
2104,1,2
2105,1,4
2106,1,3
2107,1,1
2108,1,4
2109,1,2
2110,1,3
2111,1,3
2112,1,3
2113,1,4
2114,1,3
2115,1,3
2116,1,3
2117,1,3
2118,1,3
2119,1,3
2120,1,1
2121,1,3
2122,1,4
2123,1,3
2124,1,3
2125,1,3
2126,1,3
2127,1,4
2128,1,4
2129,1,4
2130,1,4
2131,1,2
2132,1,3
2133,1,4
2134,1,3
2135,1,3
2136,1,3
2137,1,4
2138,1,1
2139,1,4
2140,1,4
2141,1,4
2142,1,3
